Domain,Area,Element,Item,Year,Unit,Value
"Crops and livestock products","China","Export Quantity","Strawberries","2007","tonnes","981"
"Crops and livestock products","China","Export Quantity","Strawberries","2008","tonnes","383"
"Crops and livestock products","China","Export Quantity","Strawberries","2009","tonnes","223"
"Crops and livestock products","China","Export Quantity","Strawberries","2010","tonnes","363"
"Crops and livestock products","China","Export Quantity","Strawberries","2011","tonnes","888"
"Crops and livestock products","China","Export Quantity","Strawberries","2012","tonnes","1265"
"Crops and livestock products","China","Export Quantity","Strawberries","2013","tonnes","885"
"Crops and livestock products","China","Export Quantity","Strawberries","2014","tonnes","1425"
"Crops and livestock products","China","Export Quantity","Strawberries","2015","tonnes","1640"
"Crops and livestock products","China","Export Quantity","Strawberries","2016","tonnes","1678"
"Crops and livestock products","China","Export Value","Strawberries","1961","1000 US$","0"
"Crops and livestock products","China","Export Value","Strawberries","1962","1000 US$","0"
"Crops and livestock products","China","Export Value","Strawberries","1963","1000 US$","0"
"Crops and livestock products","China","Export Value","Strawberries","1964","1000 US$","0"
"Crops and livestock products","China","Export Value","Strawberries","1965","1000 US$","0"
"Crops and livestock products","China","Export Value","Strawberries","1966","1000 US$","0"
"Crops and livestock products","China","Export Value","Strawberries","1967","1000 US$","0"
"Crops and livestock products","China","Export Value","Strawberries","1968","1000 US$","0"
"Crops and livestock products","China","Export Value","Strawberries","1969","1000 US$","0"
"Crops and livestock products","China","Export Value","Strawberries","1970","1000 US$","0"
"Crops and livestock products","China","Export Value","Strawberries","1971","1000 US$","0"
"Crops and livestock products","China","Export Value","Strawberries","1972","1000 US$","0"
"Crops and livestock products","China","Export Value","Strawberries","1973","1000 US$","0"
"Crops and livestock products","China","Export Value","Strawberries","1974","1000 US$","0"
"Crops and livestock products","China","Export Value","Strawberries","1975","1000 US$","0"
"Crops and livestock products","China","Export Value","Strawberries","1976","1000 US$","0"
"Crops and livestock products","China","Export Value","Strawberries","1977","1000 US$","0"
"Crops and livestock products","China","Export Value","Strawberries","1978","1000 US$","0"
"Crops and livestock products","China","Export Value","Strawberries","1979","1000 US$","0"
"Crops and livestock products","China","Export Value","Strawberries","1980","1000 US$","0"
"Crops and livestock products","China","Export Value","Strawberries","1981","1000 US$","0"
"Crops and livestock products","China","Export Value","Strawberries","1982","1000 US$","0"
"Crops and livestock products","China","Export Value","Strawberries","1983","1000 US$","0"
"Crops and livestock products","China","Export Value","Strawberries","1984","1000 US$","0"
"Crops and livestock products","China","Export Value","Strawberries","1985","1000 US$","0"
"Crops and livestock products","China","Export Value","Strawberries","1986","1000 US$","0"
"Crops and livestock products","China","Export Value","Strawberries","1987","1000 US$","124"
"Crops and livestock products","China","Export Value","Strawberries","1988","1000 US$","21"
"Crops and livestock products","China","Export Value","Strawberries","1989","1000 US$","218"
"Crops and livestock products","China","Export Value","Strawberries","1990","1000 US$","312"
"Crops and livestock products","China","Export Value","Strawberries","1991","1000 US$","254"
"Crops and livestock products","China","Export Value","Strawberries","1992","1000 US$","179"
"Crops and livestock products","China","Export Value","Strawberries","1993","1000 US$","184"
"Crops and livestock products","China","Export Value","Strawberries","1994","1000 US$","78"
"Crops and livestock products","China","Export Value","Strawberries","1995","1000 US$","122"
"Crops and livestock products","China","Export Value","Strawberries","1996","1000 US$","32"
"Crops and livestock products","China","Export Value","Strawberries","1997","1000 US$","52"
"Crops and livestock products","China","Export Value","Strawberries","1998","1000 US$","199"
"Crops and livestock products","China","Export Value","Strawberries","1999","1000 US$","230"
"Crops and livestock products","China","Export Value","Strawberries","2000","1000 US$","85"
"Crops and livestock products","China","Export Value","Strawberries","2001","1000 US$","91"
"Crops and livestock products","China","Export Value","Strawberries","2002","1000 US$","87"
"Crops and livestock products","China","Export Value","Strawberries","2003","1000 US$","172"
"Crops and livestock products","China","Export Value","Strawberries","2004","1000 US$","458"
"Crops and livestock products","China","Export Value","Strawberries","2005","1000 US$","523"
"Crops and livestock products","China","Export Value","Strawberries","2006","1000 US$","605"
"Crops and livestock products","China","Export Value","Strawberries","2007","1000 US$","743"
"Crops and livestock products","China","Export Value","Strawberries","2008","1000 US$","295"
"Crops and livestock products","China","Export Value","Strawberries","2009","1000 US$","236"
"Crops and livestock products","China","Export Value","Strawberries","2010","1000 US$","488"
"Crops and livestock products","China","Export Value","Strawberries","2011","1000 US$","1381"
"Crops and livestock products","China","Export Value","Strawberries","2012","1000 US$","2430"
"Crops and livestock products","China","Export Value","Strawberries","2013","1000 US$","2030"
"Crops and livestock products","China","Export Value","Strawberries","2014","1000 US$","4322"
"Crops and livestock products","China","Export Value","Strawberries","2015","1000 US$","5680"
"Crops and livestock products","China","Export Value","Strawberries","2016","1000 US$","5584"
"Crops and livestock products","China, Hong Kong SAR","Export Quantity","Cherries","1961","tonnes","0"
"Crops and livestock products","China, Hong Kong SAR","Export Quantity","Cherries","1962","tonnes","0"
"Crops and livestock products","China, Hong Kong SAR","Export Quantity","Cherries","1963","tonnes","0"
"Crops and livestock products","China, Hong Kong SAR","Export Quantity","Cherries","1964","tonnes","0"
"Crops and livestock products","China, Hong Kong SAR","Export Quantity","Cherries","1965","tonnes","0"
"Crops and livestock products","China, Hong Kong SAR","Export Quantity","Cherries","1966","tonnes","0"
"Crops and livestock products","China, Hong Kong SAR","Export Quantity","Cherries","1967","tonnes","0"
"Crops and livestock products","China, Hong Kong SAR","Export Quantity","Cherries","1968","tonnes","0"
"Crops and livestock products","China, Hong Kong SAR","Export Quantity","Cherries","1969","tonnes","0"
"Crops and livestock products","China, Hong Kong SAR","Export Quantity","Cherries","1970","tonnes","0"
"Crops and livestock products","China, Hong Kong SAR","Export Quantity","Cherries","1971","tonnes","0"
"Crops and livestock products","China, Hong Kong SAR","Export Quantity","Cherries","1972","tonnes","0"
"Crops and livestock products","China, Hong Kong SAR","Export Quantity","Cherries","1973","tonnes","0"
"Crops and livestock products","China, Hong Kong SAR","Export Quantity","Cherries","1974","tonnes","0"
"Crops and livestock products","China, Hong Kong SAR","Export Quantity","Cherries","1975","tonnes","0"
"Crops and livestock products","China, Hong Kong SAR","Export Quantity","Cherries","1976","tonnes","0"
"Crops and livestock products","China, Hong Kong SAR","Export Quantity","Cherries","1977","tonnes","0"
"Crops and livestock products","China, Hong Kong SAR","Export Quantity","Cherries","1978","tonnes","0"
"Crops and livestock products","China, Hong Kong SAR","Export Quantity","Cherries","1979","tonnes","0"
"Crops and livestock products","China, Hong Kong SAR","Export Quantity","Cherries","1980","tonnes","0"
"Crops and livestock products","China, Hong Kong SAR","Export Quantity","Cherries","1981","tonnes","0"
"Crops and livestock products","China, Hong Kong SAR","Export Quantity","Cherries","1982","tonnes","0"
"Crops and livestock products","China, Hong Kong SAR","Export Quantity","Cherries","1983","tonnes","0"
"Crops and livestock products","China, Hong Kong SAR","Export Quantity","Cherries","1984","tonnes","0"
"Crops and livestock products","China, Hong Kong SAR","Export Quantity","Cherries","1985","tonnes","0"
"Crops and livestock products","China, Hong Kong SAR","Export Quantity","Cherries","1986","tonnes","0"
"Crops and livestock products","China, Hong Kong SAR","Export Quantity","Cherries","1987","tonnes","0"
"Crops and livestock products","China, Hong Kong SAR","Export Quantity","Cherries","1988","tonnes","14"
"Crops and livestock products","China, Hong Kong SAR","Export Quantity","Cherries","1989","tonnes","25"
"Crops and livestock products","China, Hong Kong SAR","Export Quantity","Cherries","1990","tonnes","140"
