Domain,Area,Element,Item,Year,Unit,Value
"Crops","Cyprus","Production","Cherries","2008","tonnes","501"
"Crops","Cyprus","Production","Cherries","2009","tonnes","460"
"Crops","Cyprus","Production","Cherries","2010","tonnes","443"
"Crops","Cyprus","Production","Cherries","2011","tonnes","416"
"Crops","Cyprus","Production","Cherries","2012","tonnes","457"
"Crops","Cyprus","Production","Cherries","2013","tonnes","427"
"Crops","Cyprus","Production","Cherries","2014","tonnes","396"
"Crops","Cyprus","Production","Cherries","2015","tonnes","430"
"Crops","Cyprus","Production","Cherries","2016","tonnes","401"
"Crops","Cyprus","Production","Strawberries","1961","tonnes","200"
"Crops","Cyprus","Production","Strawberries","1962","tonnes","200"
"Crops","Cyprus","Production","Strawberries","1963","tonnes","200"
"Crops","Cyprus","Production","Strawberries","1964","tonnes","250"
"Crops","Cyprus","Production","Strawberries","1965","tonnes","300"
"Crops","Cyprus","Production","Strawberries","1966","tonnes","300"
"Crops","Cyprus","Production","Strawberries","1967","tonnes","300"
"Crops","Cyprus","Production","Strawberries","1968","tonnes","325"
"Crops","Cyprus","Production","Strawberries","1969","tonnes","508"
"Crops","Cyprus","Production","Strawberries","1970","tonnes","356"
"Crops","Cyprus","Production","Strawberries","1971","tonnes","457"
"Crops","Cyprus","Production","Strawberries","1972","tonnes","533"
"Crops","Cyprus","Production","Strawberries","1973","tonnes","589"
"Crops","Cyprus","Production","Strawberries","1974","tonnes","457"
"Crops","Cyprus","Production","Strawberries","1975","tonnes","203"
"Crops","Cyprus","Production","Strawberries","1976","tonnes","203"
"Crops","Cyprus","Production","Strawberries","1977","tonnes","254"
"Crops","Cyprus","Production","Strawberries","1978","tonnes","254"
"Crops","Cyprus","Production","Strawberries","1979","tonnes","284"
"Crops","Cyprus","Production","Strawberries","1980","tonnes","305"
"Crops","Cyprus","Production","Strawberries","1981","tonnes","305"
"Crops","Cyprus","Production","Strawberries","1982","tonnes","305"
"Crops","Cyprus","Production","Strawberries","1983","tonnes","320"
"Crops","Cyprus","Production","Strawberries","1984","tonnes","320"
"Crops","Cyprus","Production","Strawberries","1985","tonnes","350"
"Crops","Cyprus","Production","Strawberries","1986","tonnes","370"
"Crops","Cyprus","Production","Strawberries","1987","tonnes","400"
"Crops","Cyprus","Production","Strawberries","1988","tonnes","450"
"Crops","Cyprus","Production","Strawberries","1989","tonnes","500"
"Crops","Cyprus","Production","Strawberries","1990","tonnes","500"
"Crops","Cyprus","Production","Strawberries","1991","tonnes","450"
"Crops","Cyprus","Production","Strawberries","1992","tonnes","450"
"Crops","Cyprus","Production","Strawberries","1993","tonnes","700"
"Crops","Cyprus","Production","Strawberries","1994","tonnes","900"
"Crops","Cyprus","Production","Strawberries","1995","tonnes","1500"
"Crops","Cyprus","Production","Strawberries","1996","tonnes","1300"
"Crops","Cyprus","Production","Strawberries","1997","tonnes","1700"
"Crops","Cyprus","Production","Strawberries","1998","tonnes","2200"
"Crops","Cyprus","Production","Strawberries","1999","tonnes","1800"
"Crops","Cyprus","Production","Strawberries","2000","tonnes","1740"
"Crops","Cyprus","Production","Strawberries","2001","tonnes","1700"
"Crops","Cyprus","Production","Strawberries","2002","tonnes","1750"
"Crops","Cyprus","Production","Strawberries","2003","tonnes","1600"
"Crops","Cyprus","Production","Strawberries","2004","tonnes","1732"
"Crops","Cyprus","Production","Strawberries","2005","tonnes","1850"
"Crops","Cyprus","Production","Strawberries","2006","tonnes","1906"
"Crops","Cyprus","Production","Strawberries","2007","tonnes","1867"
"Crops","Cyprus","Production","Strawberries","2008","tonnes","1715"
"Crops","Cyprus","Production","Strawberries","2009","tonnes","1642"
"Crops","Cyprus","Production","Strawberries","2010","tonnes","1788"
"Crops","Cyprus","Production","Strawberries","2011","tonnes","1513"
"Crops","Cyprus","Production","Strawberries","2012","tonnes","1440"
"Crops","Cyprus","Production","Strawberries","2013","tonnes","1479"
"Crops","Cyprus","Production","Strawberries","2014","tonnes","1433"
"Crops","Cyprus","Production","Strawberries","2015","tonnes","1469"
"Crops","Cyprus","Production","Strawberries","2016","tonnes","2814"
"Crops","Czechia","Production","Cherries","1993","tonnes","18787"
"Crops","Czechia","Production","Cherries","1994","tonnes","18431"
"Crops","Czechia","Production","Cherries","1995","tonnes","17062"
"Crops","Czechia","Production","Cherries","1996","tonnes","12173"
"Crops","Czechia","Production","Cherries","1997","tonnes","10457"
"Crops","Czechia","Production","Cherries","1998","tonnes","13488"
"Crops","Czechia","Production","Cherries","1999","tonnes","14050"
"Crops","Czechia","Production","Cherries","2000","tonnes","13613"
"Crops","Czechia","Production","Cherries","2001","tonnes","12194"
"Crops","Czechia","Production","Cherries","2002","tonnes","1871"
"Crops","Czechia","Production","Cherries","2003","tonnes","2821"
"Crops","Czechia","Production","Cherries","2004","tonnes","2977"
"Crops","Czechia","Production","Cherries","2005","tonnes","2053"
"Crops","Czechia","Production","Cherries","2006","tonnes","2271"
"Crops","Czechia","Production","Cherries","2007","tonnes","2777"
"Crops","Czechia","Production","Cherries","2008","tonnes","2342"
"Crops","Czechia","Production","Cherries","2009","tonnes","2404"
"Crops","Czechia","Production","Cherries","2010","tonnes","2107"
"Crops","Czechia","Production","Cherries","2011","tonnes","2662"
"Crops","Czechia","Production","Cherries","2012","tonnes","1539"
"Crops","Czechia","Production","Cherries","2013","tonnes","1716"
"Crops","Czechia","Production","Cherries","2014","tonnes","2434"
"Crops","Czechia","Production","Cherries","2015","tonnes","2443"
"Crops","Czechia","Production","Cherries","2016","tonnes","2535"
"Crops","Czechia","Production","Gooseberries","1993","tonnes","10284"
"Crops","Czechia","Production","Gooseberries","1994","tonnes","9919"
"Crops","Czechia","Production","Gooseberries","1995","tonnes","10413"
"Crops","Czechia","Production","Gooseberries","1996","tonnes","10062"
"Crops","Czechia","Production","Gooseberries","1997","tonnes","8532"
"Crops","Czechia","Production","Gooseberries","1998","tonnes","8805"
"Crops","Czechia","Production","Gooseberries","1999","tonnes","8350"
"Crops","Czechia","Production","Gooseberries","2000","tonnes","6824"
"Crops","Czechia","Production","Gooseberries","2001","tonnes","4816"
"Crops","Czechia","Production","Gooseberries","2002","tonnes","4091"
"Crops","Czechia","Production","Gooseberries","2003","tonnes","4046"
"Crops","Czechia","Production","Gooseberries","2004","tonnes","4009"
"Crops","Czechia","Production","Gooseberries","2005","tonnes","3568"
"Crops","Czechia","Production","Gooseberries","2006","tonnes","2092"
"Crops","Czechia","Production","Gooseberries","2007","tonnes","3087"
"Crops","Czechia","Production","Gooseberries","2008","tonnes","3021"
"Crops","Czechia","Production","Gooseberries","2009","tonnes","3326"
"Crops","Czechia","Production","Gooseberries","2010","tonnes","2811"
"Crops","Czechia","Production","Gooseberries","2011","tonnes","2832"
"Crops","Czechia","Production","Gooseberries","2012","tonnes","2620"
"Crops","Czechia","Production","Gooseberries","2013","tonnes","2246"
"Crops","Czechia","Production","Gooseberries","2014","tonnes","1961"
"Crops","Czechia","Production","Gooseberries","2015","tonnes","2086"
"Crops","Czechia","Production","Gooseberries","2016","tonnes","2141"
"Crops","Czechia","Production","Raspberries","1993","tonnes","695"
"Crops","Czechia","Production","Raspberries","1994","tonnes","789"
"Crops","Czechia","Production","Raspberries","1995","tonnes","687"
"Crops","Czechia","Production","Raspberries","1996","tonnes","824"
"Crops","Czechia","Production","Raspberries","1997","tonnes","756"
"Crops","Czechia","Production","Raspberries","1998","tonnes","741"
"Crops","Czechia","Production","Raspberries","1999","tonnes","700"
"Crops","Czechia","Production","Raspberries","2000","tonnes","727"
"Crops","Czechia","Production","Raspberries","2001","tonnes","488"
"Crops","Czechia","Production","Raspberries","2002","tonnes","39"
"Crops","Czechia","Production","Raspberries","2003","tonnes","30"
"Crops","Czechia","Production","Raspberries","2004","tonnes","33"
"Crops","Czechia","Production","Raspberries","2005","tonnes","28"
"Crops","Czechia","Production","Raspberries","2006","tonnes","65"
"Crops","Czechia","Production","Raspberries","2007","tonnes","23"
"Crops","Czechia","Production","Raspberries","2008","tonnes","50"
"Crops","Czechia","Production","Raspberries","2009","tonnes","43"
"Crops","Czechia","Production","Raspberries","2010","tonnes","35"
"Crops","Czechia","Production","Raspberries","2011","tonnes","29"
"Crops","Czechia","Production","Raspberries","2012","tonnes","29"
"Crops","Czechia","Production","Raspberries","2013","tonnes","29"
"Crops","Czechia","Production","Raspberries","2014","tonnes","29"
"Crops","Czechia","Production","Raspberries","2015","tonnes","29"
"Crops","Czechia","Production","Raspberries","2016","tonnes","29"
"Crops","Czechia","Production","Strawberries","1993","tonnes","16787"
"Crops","Czechia","Production","Strawberries","1994","tonnes","19658"
"Crops","Czechia","Production","Strawberries","1995","tonnes","17332"
"Crops","Czechia","Production","Strawberries","1996","tonnes","16396"
"Crops","Czechia","Production","Strawberries","1997","tonnes","16606"
"Crops","Czechia","Production","Strawberries","1998","tonnes","12854"
"Crops","Czechia","Production","Strawberries","1999","tonnes","14169"
"Crops","Czechia","Production","Strawberries","2000","tonnes","12547"
"Crops","Czechia","Production","Strawberries","2001","tonnes","10589"
"Crops","Czechia","Production","Strawberries","2002","tonnes","1449"
"Crops","Czechia","Production","Strawberries","2003","tonnes","1096"
"Crops","Czechia","Production","Strawberries","2004","tonnes","1790"
"Crops","Czechia","Production","Strawberries","2005","tonnes","1552"
"Crops","Czechia","Production","Strawberries","2006","tonnes","2776"
"Crops","Czechia","Production","Strawberries","2007","tonnes","2583"
"Crops","Czechia","Production","Strawberries","2008","tonnes","3008"
"Crops","Czechia","Production","Strawberries","2009","tonnes","2580"
"Crops","Czechia","Production","Strawberries","2010","tonnes","2654"
"Crops","Czechia","Production","Strawberries","2011","tonnes","2172"
"Crops","Czechia","Production","Strawberries","2012","tonnes","1801"
"Crops","Czechia","Production","Strawberries","2013","tonnes","2211"
"Crops","Czechia","Production","Strawberries","2014","tonnes","3510"
"Crops","Czechia","Production","Strawberries","2015","tonnes","3260"
"Crops","Czechia","Production","Strawberries","2016","tonnes","3418"
"Crops","Czechoslovakia","Production","Cherries","1961","tonnes","70242"
"Crops","Czechoslovakia","Production","Cherries","1962","tonnes","39336"
"Crops","Czechoslovakia","Production","Cherries","1963","tonnes","49050"
"Crops","Czechoslovakia","Production","Cherries","1964","tonnes","60921"
"Crops","Czechoslovakia","Production","Cherries","1965","tonnes","25393"
"Crops","Czechoslovakia","Production","Cherries","1966","tonnes","63434"
"Crops","Czechoslovakia","Production","Cherries","1967","tonnes","41777"
"Crops","Czechoslovakia","Production","Cherries","1968","tonnes","57414"
"Crops","Czechoslovakia","Production","Cherries","1969","tonnes","56517"
"Crops","Czechoslovakia","Production","Cherries","1970","tonnes","52988"
"Crops","Czechoslovakia","Production","Cherries","1971","tonnes","17968"
"Crops","Czechoslovakia","Production","Cherries","1972","tonnes","9154"
"Crops","Czechoslovakia","Production","Cherries","1973","tonnes","42751"
"Crops","Czechoslovakia","Production","Cherries","1974","tonnes","11483"
"Crops","Czechoslovakia","Production","Cherries","1975","tonnes","31750"
"Crops","Czechoslovakia","Production","Cherries","1976","tonnes","26902"
"Crops","Czechoslovakia","Production","Cherries","1977","tonnes","14122"
"Crops","Czechoslovakia","Production","Cherries","1978","tonnes","15867"
"Crops","Czechoslovakia","Production","Cherries","1979","tonnes","15683"
"Crops","Czechoslovakia","Production","Cherries","1980","tonnes","15809"
"Crops","Czechoslovakia","Production","Cherries","1981","tonnes","8325"
"Crops","Czechoslovakia","Production","Cherries","1982","tonnes","36762"
